id,query,reply,reply_sort,label,query_cut,reply_cut
5074,您好，我想了解琶洲新村即将上架的1室房源报价。,没有税费，而且住着也舒服,0,0,您好 ， 我 想 了解 琶 洲 新村 即将 上架 的 1 室 房源 报价 。,没有 税费 ， 而且 住 着 也 舒服
5074,您好，我想了解琶洲新村即将上架的1室房源报价。,您说一下区域，我帮您看一下,1,0,您好 ， 我 想 了解 琶 洲 新村 即将 上架 的 1 室 房源 报价 。,您 说 一下 区域 ， 我 帮 您 看 一下
5074,您好，我想了解琶洲新村即将上架的1室房源报价。,好的，我看看,2,0,您好 ， 我 想 了解 琶 洲 新村 即将 上架 的 1 室 房源 报价 。,好 的 ， 我 看看
5074,您好，我想了解琶洲新村即将上架的1室房源报价。,看了下真如那里没有，威宁路那边有一个商住的,3,0,您好 ， 我 想 了解 琶 洲 新村 即将 上架 的 1 室 房源 报价 。,看 了 下 真 如 那里 没有 ， 威宁 路 那边 有 一个 商住 的
5074,您好，我想了解琶洲新村即将上架的1室房源报价。,单价五万多，总价得400万起的,4,0,您好 ， 我 想 了解 琶 洲 新村 即将 上架 的 1 室 房源 报价 。,单价 五万多 ， 总价 得 400 万起 的
5075,前排低区靠马路,没有影响的,0,0,前排 低区 靠 马路,没有 影响 的
5075,前排低区靠马路,只跟江景有关,1,0,前排 低区 靠 马路,只 跟 江景 有关
5075,前排低区靠马路,后排也是一样的,2,0,前排 低区 靠 马路,后排 也 是 一样 的
5076,这个是房本吗,契税1%个税1%增值税5.3%,0,0,这个 是 房本 吗,契税 1% 个税 1% 增值税 5.3%
5076,这个是房本吗,2.5%,1,0,这个 是 房本 吗,2.5%
5076,这个是房本吗,有物业费,2,0,这个 是 房本 吗,有 物业费
5076,这个是房本吗,1.8,3,0,这个 是 房本 吗,1.8
5076,这个是房本吗,是的,4,0,这个 是 房本 吗,是 的
5077,周边有学校，在省人民医院和郑州市第一人民医院中间，考虑,楼层在1楼到四楼之间可以吧,0,0,周边 有 学校 ， 在 省 人民 医院 和 郑州市 第一 人民 医院 中间 ， 考虑,楼层 在 1 楼到 四楼 之间 可以 吧
5077,周边有学校，在省人民医院和郑州市第一人民医院中间，考虑,好的,1,1,周边 有 学校 ， 在 省 人民 医院 和 郑州市 第一 人民 医院 中间 ， 考虑,好 的
5077,周边有学校，在省人民医院和郑州市第一人民医院中间，考虑,明白了,2,1,周边 有 学校 ， 在 省 人民 医院 和 郑州市 第一 人民 医院 中间 ， 考虑,明白 了
5077,周边有学校，在省人民医院和郑州市第一人民医院中间，考虑,方便加您微信吗,3,0,周边 有 学校 ， 在 省 人民 医院 和 郑州市 第一 人民 医院 中间 ， 考虑,方便 加 您 微信 吗
5077,周边有学校，在省人民医院和郑州市第一人民医院中间，考虑,好的,4,1,周边 有 学校 ， 在 省 人民 医院 和 郑州市 第一 人民 医院 中间 ， 考虑,好 的
5078,这个能看吗,可以,0,1,这个 能 看 吗,可以
5078,这个能看吗,刚打通,1,0,这个 能 看 吗,刚 打通
5078,这个能看吗,不是,2,0,这个 能 看 吗,不是
5079,楼层有点低，是临街吗,房子产权过五唯一住房，房主诚心出售，,0,0,楼层 有点 低 ， 是 临街 吗,房子 产权 过五 唯一 住房 ， 房主 诚心 出售 ，
5079,楼层有点低，是临街吗,这套房源是3楼，虽然楼层低了一些，但是不挡光，,1,0,楼层 有点 低 ， 是 临街 吗,这 套房 源 是 3 楼 ， 虽然 楼层 低 了 一些 ， 但是 不 挡光 ，
5079,楼层有点低，是临街吗,这套房源是万豪城15楼的房源，中间楼层，产权清晰，房子也挺优质的,2,0,楼层 有点 低 ， 是 临街 吗,这 套房 源 是 万豪 城 15 楼 的 房源 ， 中间 楼层 ， 产权 清晰 ， 房子 也 挺 优质 的
5080,有时间联系你看房,好(✪▽✪),0,1,有 时间 联系 你 看房,好 ( ✪ ▽ ✪ )
5080,有时间联系你看房,您好,1,0,有 时间 联系 你 看房,您好
5080,有时间联系你看房,这套房子房龄是79,2,0,有 时间 联系 你 看房,这套 房子 房龄 是 79
5081,这个有大税吗,近,0,0,这个 有大税 吗,近
5081,这个有大税吗,临桥,1,0,这个 有大税 吗,临桥
5081,这个有大税吗,所以价格低些,2,0,这个 有大税 吗,所以 价格低 些
5081,这个有大税吗,有不临桥的，南北通透的，价格高些,3,0,这个 有大税 吗,有 不 临桥 的 ， 南北 通透 的 ， 价格 高些
5081,这个有大税吗,有时间可以来看看,4,0,这个 有大税 吗,有 时间 可以 来 看看
5082,什么时候能够看房呢？, 您好,0,0,什么 时候 能够 看房 呢 ？,  您好
5082,什么时候能够看房呢？,您这边什么时候有时间我提前给您约一下房主,1,1,什么 时候 能够 看房 呢 ？,您 这边 什么 时候 有 时间 我 提前 给 您 约 一下 房主
5082,什么时候能够看房呢？,附近还有万科 保利,2,0,什么 时候 能够 看房 呢 ？,附近 还有 万科   保利
5083,你问问吧，今天能看么,你看什么时候有时间去看看？,0,1,你 问问 吧 ， 今天 能 看 么,你 看 什么 时候 有 时间 去 看看 ？
5083,你问问吧，今天能看么,好,1,0,你 问问 吧 ， 今天 能 看 么,好
5083,你问问吧，今天能看么,几点,2,0,你 问问 吧 ， 今天 能 看 么,几点
5084,还有降价空间吗,您是换房吗,0,0,还有 降价 空间 吗,您 是 换房 吗
5084,还有降价空间吗,可以先看看房子，如果看上了咱们跟业主聊聊,1,1,还有 降价 空间 吗,可以 先 看看 房子 ， 如果 看上 了 咱们 跟 业主 聊聊
5084,还有降价空间吗,房子高价买过来的，现在在赔钱卖,2,0,还有 降价 空间 吗,房子 高价 买 过来 的 ， 现在 在 赔钱 卖
5085,这房子最低多少钱,最低260万,0,1,这 房子 最低 多少 钱,最低 260 万
5085,这房子最低多少钱,业主吐口价格应该还可以聊,1,1,这 房子 最低 多少 钱,业主 吐口 价格 应该 还 可以 聊
5085,这房子最低多少钱,您考虑看看,2,0,这 房子 最低 多少 钱,您 考虑看看
5086,这个税费多少呀,业主目前是自住,0,0,这个 税费 多少 呀,业主 目前 是 自住
5086,这个税费多少呀,您买房需要置换吗？,1,0,这个 税费 多少 呀,您 买房 需要 置换 吗 ？
5086,这个税费多少呀,这个业主想把房子卖掉再买一套三房,2,0,这个 税费 多少 呀,这个 业主 想 把 房子 卖掉 再 买 一套 三房
5086,这个税费多少呀,目前是一个人,3,0,这个 税费 多少 呀,目前 是 一个 人
5086,这个税费多少呀,您明天下午有时间看吗？,4,0,这个 税费 多少 呀,您 明天 下午 有 时间 看 吗 ？
5087,有证吗,有,0,1,有证 吗,有
5087,有证吗,方便的话可以把您手机号给我吗？有什么新房子我第一时间联系您，发给您。,1,0,有证 吗,方便 的话 可以 把 您 手机号 给 我 吗 ？ 有 什么 新房子 我 第一 时间 联系 您 ， 发给您 。
5087,有证吗,shaodeng,2,0,有证 吗,shaodeng
5087,有证吗,稍等,3,0,有证 吗,稍 等
5087,有证吗,40,4,0,有证 吗,40
5088,我可以过去看看嘛,你什么时候过来,0,1,我 可以 过去 看看 嘛,你 什么 时候 过来
5088,我可以过去看看嘛,您多长时间到,1,0,我 可以 过去 看看 嘛,您 多长时间 到
5088,我可以过去看看嘛,差不多,2,0,我 可以 过去 看看 嘛,差不多
5089,知春里11号楼5层明天上午能看吗,估计看不了,0,1,知春里 11 号楼 5 层 明天 上午 能 看 吗,估计 看 不了
5089,知春里11号楼5层明天上午能看吗,租户说假期就今天有时间,1,1,知春里 11 号楼 5 层 明天 上午 能 看 吗,租户 说 假期 就 今天 有 时间
5089,知春里11号楼5层明天上午能看吗,嗯嗯,2,0,知春里 11 号楼 5 层 明天 上午 能 看 吗,嗯 嗯
5090,精装修，近地铁，有配套，安静，250左右 ，2房或以上，近未来科技城，安静，采光好,这套没电梯的,0,0,精装修 ， 近 地铁 ， 有 配套 ， 安静 ， 250 左右   ， 2 房 或 以上 ， 近 未来 科技 城 ， 安静 ， 采光 好,这套 没 电梯 的
5090,精装修，近地铁，有配套，安静，250左右 ，2房或以上，近未来科技城，安静，采光好,楼梯房接受吗？,1,0,精装修 ， 近 地铁 ， 有 配套 ， 安静 ， 250 左右   ， 2 房 或 以上 ， 近 未来 科技 城 ， 安静 ， 采光 好,楼梯 房 接受 吗 ？
5090,精装修，近地铁，有配套，安静，250左右 ，2房或以上，近未来科技城，安静，采光好,小区建筑风格独特，是福建的土楼建筑设计，一梯6户，总高11层，南北通透，开发商精装修，带空调地暖！,2,0,精装修 ， 近 地铁 ， 有 配套 ， 安静 ， 250 左右   ， 2 房 或 以上 ， 近 未来 科技 城 ， 安静 ， 采光 好,小区 建筑风格 独特 ， 是 福建 的 土楼 建筑设计 ， 一梯 6 户 ， 总高 11 层 ， 南北 通透 ， 开发商 精装修 ， 带 空调 地暖 ！
5090,精装修，近地铁，有配套，安静，250左右 ，2房或以上，近未来科技城，安静，采光好,景瑞御蓝湾,3,0,精装修 ， 近 地铁 ， 有 配套 ， 安静 ， 250 左右   ， 2 房 或 以上 ， 近 未来 科技 城 ， 安静 ， 采光 好,景瑞御 蓝湾
5090,精装修，近地铁，有配套，安静，250左右 ，2房或以上，近未来科技城，安静，采光好,湖山帝景湾,4,0,精装修 ， 近 地铁 ， 有 配套 ， 安静 ， 250 左右   ， 2 房 或 以上 ， 近 未来 科技 城 ， 安静 ， 采光 好,湖山帝 景湾
5091,是毛坯吗,精装,0,1,是 毛坯 吗,精装
5091,是毛坯吗,曦城公寓全部是精装修,1,1,是 毛坯 吗,曦 城 公寓 全部 是 精装修
5091,是毛坯吗,您方便加微信吗，可以发图片给您看看,2,0,是 毛坯 吗,您 方便 加微信 吗 ， 可以 发图片 给 您 看看
5091,是毛坯吗,好的，怎么称呼您呢,3,0,是 毛坯 吗,好 的 ， 怎么 称呼 您 呢
5092,客厅太大有点浪费，楼层也高了点，最好12楼左右，是不是北面靠马路的吧,小区的四房都是北面靠马路的。,0,1,客厅 太 大 有点 浪费 ， 楼层 也 高 了 点 ， 最好 12 楼 左右 ， 是不是 北面 靠 马路 的 吧,小区 的 四房 都 是 北面 靠 马路 的 。
5092,客厅太大有点浪费，楼层也高了点，最好12楼左右，是不是北面靠马路的吧,房东还是很诚意卖的，现在小区里三房的1400万，这套的话四房的话在1650左右房东愿意卖的,1,0,客厅 太 大 有点 浪费 ， 楼层 也 高 了 点 ， 最好 12 楼 左右 ， 是不是 北面 靠 马路 的 吧,房东 还是 很 诚意 卖 的 ， 现在 小区 里 三房 的 1400 万 ， 这套 的话 四房 的话 在 1650 左右 房东 愿意 卖 的
5092,客厅太大有点浪费，楼层也高了点，最好12楼左右，是不是北面靠马路的吧,你要考虑三房的话，现在小区里有正对花园的三房不靠马路的。,2,0,客厅 太 大 有点 浪费 ， 楼层 也 高 了 点 ， 最好 12 楼 左右 ， 是不是 北面 靠 马路 的 吧,你 要 考虑 三房 的话 ， 现在 小区 里 有 正 对 花园 的 三房 不靠 马路 的 。
5093,是南师附小吗,对的,0,0,是 南师 附小 吗,对 的
5093,是南师附小吗,南师附小,1,1,是 南师 附小 吗,南师 附小
5093,是南师附小吗,有的,2,0,是 南师 附小 吗,有 的
5094,上次那个房子现在可以看吗,80平 1670-170给你推荐一下,0,0,上次 那个 房子 现在 可以 看 吗,80 平   1670 - 170 给 你 推荐 一下
5094,上次那个房子现在可以看吗,上次给你推荐的2手可以看,1,0,上次 那个 房子 现在 可以 看 吗,上次 给 你 推荐 的 2 手 可以 看
5094,上次那个房子现在可以看吗,好,2,0,上次 那个 房子 现在 可以 看 吗,好
5095,这套房子可以看嘛,您说线上还是线下呢,0,0,这套 房子 可以 看嘛,您 说线 上 还是 线下 呢
5095,这套房子可以看嘛,等等哈我看看,1,0,这套 房子 可以 看嘛,等等 哈 我 看看
5095,这套房子可以看嘛,刚才那套我没有限权,2,0,这套 房子 可以 看嘛,刚才 那套 我 没有 限权
5096,其他费用还有哪些？还有议价空间吗？,你好,0,0,其他费用 还有 哪些 ？ 还有 议价空间 吗 ？,你好
5096,其他费用还有哪些？还有议价空间吗？,你考虑那一片的,1,0,其他费用 还有 哪些 ？ 还有 议价空间 吗 ？,你 考虑 那 一片 的
5097,什么时候可以看,您啥时候方便,0,1,什么 时候 可以 看,您 啥时候 方便
5097,什么时候可以看,有钥匙,1,0,什么 时候 可以 看,有 钥匙
5097,什么时候可以看,您什么时候方便,2,0,什么 时候 可以 看,您 什么 时候 方便
5098,你了解一下，有时间去看看,好的，我现在就帮您问问,0,1,你 了解 一下 ， 有 时间 去 看看,好 的 ， 我 现在 就 帮 您 问问
5098,你了解一下，有时间去看看,待会给您打电话,1,1,你 了解 一下 ， 有 时间 去 看看,待会 给 您 打电话
5099,能看么,可以看，,0,1,能 看 么,可以 看 ，
5099,能看么,你什么时间过来看呢,1,1,能 看 么,你 什么 时间 过来 看 呢
5099,能看么,我这边给咱安然一下，,2,1,能 看 么,我 这边 给 咱 安然 一下 ，
5100,价位能商量不？,能,0,1,价位 能 商量 不 ？,能
5100,价位能商量不？,1万左右,1,1,价位 能 商量 不 ？,1 万左右
5100,价位能商量不？,您想顶层102，这个中间楼层就贵一万,2,0,价位 能 商量 不 ？,您 想 顶层 102 ， 这个 中间 楼层 就 贵 一万
5101,请问这套房子二套首付几成,您好！这套房子二套首付是五成的,0,1,请问 这套 房子 二套 首付 几成,您好 ！ 这套 房子 二套 首付 是 五成 的
5101,请问这套房子二套首付几成,您好：您可以点击查看“户型助手”查看户型报告，里面有房子的详细资料和优缺点分析包括：每个功能区的面积、采光、空间尺度、地段优缺劣势、学校情况,1,0,请问 这套 房子 二套 首付 几成,您好 ： 您 可以 点击 查看 “ 户型 助手 ” 查看 户型 报告 ， 里面 有 房子 的 详细资料 和 优缺点 分析 包括 ： 每个 功能区 的 面积 、 采光 、 空间 尺度 、 地段 优缺 劣势 、 学校 情况
5101,请问这套房子二套首付几成,您看您今天有时间过来看看房子么？,2,0,请问 这套 房子 二套 首付 几成,您 看 您 今天 有 时间 过来 看看 房子 么 ？
5102,税大概多少钱,三万五左右,0,1,税 大概 多少 钱,三万 五 左右
5102,税大概多少钱,这个不急的,1,0,税 大概 多少 钱,这个 不急 的
5102,税大概多少钱,可以啊,2,0,税 大概 多少 钱,可以 啊
5102,税大概多少钱,没有税 我们拿价格谈呗,3,1,税 大概 多少 钱,没有 税   我们 拿 价格 谈 呗
5102,税大概多少钱,差不多您说的这样,4,0,税 大概 多少 钱,差不多 您 说 的 这样
5103,其他费用还有哪些？还有议价空间吗？,有，价格可以商量,0,1,其他费用 还有 哪些 ？ 还有 议价空间 吗 ？,有 ， 价格 可以 商量
5103,其他费用还有哪些？还有议价空间吗？,你好,1,0,其他费用 还有 哪些 ？ 还有 议价空间 吗 ？,你好
5103,其他费用还有哪些？还有议价空间吗？,你好我问问房东，,2,0,其他费用 还有 哪些 ？ 还有 议价空间 吗 ？,你好 我 问问 房东 ，
5104,那边目前居住还是缺点配套吧,那边有商业用地的 ,0,1,那边 目前 居住 还是 缺点 配套 吧,那边 有 商业 用地 的  
5104,那边目前居住还是缺点配套吧,龙湖的 一小块 ,1,1,那边 目前 居住 还是 缺点 配套 吧,龙湖 的   一小块  
5104,那边目前居住还是缺点配套吧,我们这边收到的消息，龙湖的商业明年底就交房了,2,0,那边 目前 居住 还是 缺点 配套 吧,我们 这边 收到 的 消息 ， 龙湖 的 商业 明 年底 就 交房 了
5104,那边目前居住还是缺点配套吧,没多少,3,0,那边 目前 居住 还是 缺点 配套 吧,没 多少
5104,那边目前居住还是缺点配套吧,就望江台北区 东边的一点点,4,0,那边 目前 居住 还是 缺点 配套 吧,就 望江 台北区   东边 的 一点点
5105,可以看吗？,老师您几点过来，我问下房主,0,1,可以 看 吗 ？,老师 您 几点 过来 ， 我 问下 房主
5105,可以看吗？,我问下老师,1,0,可以 看 吗 ？,我 问下 老师
5105,可以看吗？,可以看老师，钥匙我妈过来了,2,0,可以 看 吗 ？,可以 看 老师 ， 钥匙 我妈 过来 了
5106,有房产证吗？,行,0,0,有 房产证 吗 ？,行
5106,有房产证吗？,然后您告诉我,1,0,有 房产证 吗 ？,然后 您 告诉 我
5106,有房产证吗？,嗯嗯 就这两天啦 ,2,0,有 房产证 吗 ？,嗯 嗯   就 这 两天 啦  
5106,有房产证吗？,吗,3,0,有 房产证 吗 ？,吗
5106,有房产证吗？,好哇,4,0,有 房产证 吗 ？,好哇
5107,不是刚两年？,这套房子是真实在售的,0,0,不是 刚 两年 ？,这套 房子 是 真实 在售 的
5107,不是刚两年？,那我来给您找找，到时候带您去看看,1,0,不是 刚 两年 ？,那 我 来 给 您 找 找 ， 到时候 带 您 去 看看
5107,不是刚两年？,您留个电话吧,2,0,不是 刚 两年 ？,您 留个 电话 吧
5107,不是刚两年？,不是您买房吗？,3,0,不是 刚 两年 ？,不是 您 买房 吗 ？
5107,不是刚两年？,您放心我不会打您电话的,4,0,不是 刚 两年 ？,您 放心 我 不会 打 您 电话 的
5108,进才初中除了进才小学，还对口其他小学吗？,没有了,0,0,进才 初中 除了 进才 小学 ， 还 对口 其他 小学 吗 ？,没有 了
5108,进才初中除了进才小学，还对口其他小学吗？,联洋片区只有进才实验这个小学,1,1,进才 初中 除了 进才 小学 ， 还 对口 其他 小学 吗 ？,联洋 片区 只有 进才 实验 这个 小学
5108,进才初中除了进才小学，还对口其他小学吗？,整个片区对口的都是进才小学和中学,2,1,进才 初中 除了 进才 小学 ， 还 对口 其他 小学 吗 ？,整个 片区 对口 的 都 是 进才 小学 和 中学
5109,下周还是想来看一下,好的,0,1,下周 还是 想 来看 一下,好 的
5109,下周还是想来看一下,好的,1,0,下周 还是 想 来看 一下,好 的
5109,下周还是想来看一下,那这两套都可以,2,0,下周 还是 想 来看 一下,那 这 两套 都 可以
5110,您好，请问这个户型有啥优缺点,不好意思,0,0,您好 ， 请问 这个 户型 有 啥 优缺点,不好意思
5110,您好，请问这个户型有啥优缺点,刚好在洗澡,1,0,您好 ， 请问 这个 户型 有 啥 优缺点,刚好 在 洗澡
5110,您好，请问这个户型有啥优缺点,我个人觉得不太好的一点就是阳台不是在客厅，而是在主卧室，相对不是很方便,2,1,您好 ， 请问 这个 户型 有 啥 优缺点,我 个人 觉得 不太好 的 一点 就是 阳台 不是 在 客厅 ， 而是 在 主卧室 ， 相对 不是 很 方便
5111,这个价钱还有的谈不,可以谈，在议论中,0,1,这个 价钱 还有 的 谈 不,可以 谈 ， 在 议论 中
5111,这个价钱还有的谈不,您明天有时间吗，先过来看下房子，合适的话我们再尽力帮您争取下价格,1,1,这个 价钱 还有 的 谈 不,您 明天 有 时间 吗 ， 先 过来 看 下 房子 ， 合适 的话 我们 再 尽力 帮 您 争取 下 价格
5111,这个价钱还有的谈不,业主也没具体说多少，她有实在客户再谈,2,1,这个 价钱 还有 的 谈 不,业主 也 没 具体 说 多少 ， 她 有 实在 客户 再谈
5112,带深外中学？,小学,0,0,带 深外 中学 ？,小学
5112,带深外中学？,加我微信吧,1,0,带 深外 中学 ？,加 我 微信 吧
5112,带深外中学？,留个联系方式吧,2,0,带 深外 中学 ？,留个 联系方式 吧
5113,首付多少可以没有个税，或者很少的个税,您的电话是多少，我先挨个给业主议价,0,0,首付 多少 可以 没有 个 税 ， 或者 很少 的 个 税,您 的 电话 是 多少 ， 我先 挨个 给 业主 议价
5113,首付多少可以没有个税，或者很少的个税,全款的话3万左右的个税,1,0,首付 多少 可以 没有 个 税 ， 或者 很少 的 个 税,全款 的话 3 万左右 的 个 税
5113,首付多少可以没有个税，或者很少的个税,原值不是都一样的,2,0,首付 多少 可以 没有 个 税 ， 或者 很少 的 个 税,原值 不是 都 一样 的
5114,带全套家具吗,可以带家具,0,1,带 全套 家具 吗,可以 带 家具
5114,带全套家具吗,但是价格不是这个价格,1,0,带 全套 家具 吗,但是 价格 不是 这个 价格
5114,带全套家具吗,到时候可以和房主商量,2,0,带 全套 家具 吗,到时候 可以 和 房主 商量
5115,配套的教学资源是什么,请问您是首套首贷吗,0,0,配套 的 教学资源 是 什么,请问 您 是 首套 首贷 吗
5115,配套的教学资源是什么,一梯2户,1,0,配套 的 教学资源 是 什么,一梯 2 户
5115,配套的教学资源是什么,周边配套生活交通很成熟，买菜购物进岛都比较方便，海沧建行站，距离地铁2号线马青路地铁口800米不到，,2,0,配套 的 教学资源 是 什么,周边 配套 生活 交通 很 成熟 ， 买菜 购物 进岛 都 比较 方便 ， 海沧 建行 站 ， 距离 地铁 2 号线 马青路 地铁口 800 米 不到 ，
5115,配套的教学资源是什么,读延奎小学，海沧实验中学,3,1,配套 的 教学资源 是 什么,读延奎 小学 ， 海沧 实验 中学
5115,配套的教学资源是什么,您需要学位吗,4,1,配套 的 教学资源 是 什么,您 需要 学位 吗
5116,没有证吗,在武汉不是唯一住宅,0,0,没有 证 吗,在 武汉 不是 唯一 住宅
5116,没有证吗,当然齐全，不齐全我们贝壳是不能交易的,1,1,没有 证 吗,当然 齐全 ， 不 齐全 我们 贝壳 是 不能 交易 的
5116,没有证吗,您实地看过这个房子吗，没有的话我可以带您看一下,2,0,没有 证 吗,您 实地 看过 这个 房子 吗 ， 没有 的话 我 可以 带 您 看 一下
5116,没有证吗,好的，这个号码可以加到您微信吗，我多发几套房子给您对比一下,3,0,没有 证 吗,好 的 ， 这个 号码 可以 加到 您 微信 吗 ， 我 多发 几套 房子 给 您 对比 一下
5116,没有证吗,您贵姓,4,0,没有 证 吗,您 贵姓
5117,什么时候能够看房呢？,你好，很高兴为你服务，我是贝壳找房康先生！请问有什么可以帮到你,0,0,什么 时候 能够 看房 呢 ？,你好 ， 很 高兴 为 你 服务 ， 我 是 贝壳 找房 康先生 ！ 请问 有 什么 可以 帮到 你
5117,什么时候能够看房呢？,方便的话可以把您手机号给我吗？有什么新房子我第一时间联系您，发给您。,1,0,什么 时候 能够 看房 呢 ？,方便 的话 可以 把 您 手机号 给 我 吗 ？ 有 什么 新房子 我 第一 时间 联系 您 ， 发给您 。
5117,什么时候能够看房呢？,你好,2,0,什么 时候 能够 看房 呢 ？,你好
5118,什么时候能够看房呢？,可以的,0,0,什么 时候 能够 看房 呢 ？,可以 的
5118,什么时候能够看房呢？,明天有时间看房子吗,1,0,什么 时候 能够 看房 呢 ？,明天 有 时间 看 房子 吗
5119,那个小区可以带看不？,可以,0,1,那个 小区 可以 带 看 不 ？,可以
5119,那个小区可以带看不？,好的，我问下今天可以不？不成就明天晚上,1,1,那个 小区 可以 带 看 不 ？,好 的 ， 我 问下 今天 可以 不 ？ 不 成就 明天 晚上
5119,那个小区可以带看不？,没事,2,0,那个 小区 可以 带 看 不 ？,没事
5120,这个房看房方便吗,嗯嗯，方便的,0,1,这个 房看 房 方便 吗,嗯 嗯 ， 方便 的
5120,这个房看房方便吗,您想什么时候看呢,1,0,这个 房看 房 方便 吗,您 想 什么 时候 看 呢
5120,这个房看房方便吗,嗯嗯，那我约一下,2,0,这个 房看 房 方便 吗,嗯 嗯 ， 那 我 约 一下
5121,其他费用还有哪些？还有议价空间吗？,价格可以谈,0,1,其他费用 还有 哪些 ？ 还有 议价空间 吗 ？,价格 可以 谈
5121,其他费用还有哪些？还有议价空间吗？,你好,1,0,其他费用 还有 哪些 ？ 还有 议价空间 吗 ？,你好
5122,什么时候能够看房呢？,提前跟房东约时间的,0,1,什么 时候 能够 看房 呢 ？,提前 跟 房东 约 时间 的
5122,什么时候能够看房呢？,210万这套首付是63万贷款是147万的,1,0,什么 时候 能够 看房 呢 ？,210 万 这套 首付 是 63 万 贷款 是 147 万 的
5122,什么时候能够看房呢？,您明天方便吗,2,0,什么 时候 能够 看房 呢 ？,您 明天 方便 吗
5123,你发的房子在哪里,您好,0,0,你 发 的 房子 在 哪里,您好
5123,你发的房子在哪里,在江口镇,1,0,你 发 的 房子 在 哪里,在 江口 镇
5123,你发的房子在哪里,您好,2,0,你 发 的 房子 在 哪里,您好
5124,这个房子首付大概多少呢,这个房子首付首套30%,0,1,这个 房子 首付 大概 多少 呢,这个 房子 首付 首套 30%
5124,这个房子首付大概多少呢,二套40%,1,1,这个 房子 首付 大概 多少 呢,二套 40%
5124,这个房子首付大概多少呢,还涉及一个1%个税，1.5%契税,2,0,这个 房子 首付 大概 多少 呢,还 涉及 一个 1% 个税 ， 1.5% 契税
5125,您好，我正在看博大海蓝湾的房子,楼梯房吗？,0,0,您好 ， 我 正在 看 博大 海蓝湾 的 房子,楼梯 房 吗 ？
5125,您好，我正在看博大海蓝湾的房子,装修还是毛坯呢？,1,0,您好 ， 我 正在 看 博大 海蓝湾 的 房子,装修 还是 毛坯 呢 ？
5125,您好，我正在看博大海蓝湾的房子,精装单价一万一千多,2,0,您好 ， 我 正在 看 博大 海蓝湾 的 房子,精装 单价 一万一千 多
5125,您好，我正在看博大海蓝湾的房子,嗯嗯是的,3,0,您好 ， 我 正在 看 博大 海蓝湾 的 房子,嗯 嗯 是 的
5125,您好，我正在看博大海蓝湾的房子,一万一差点,4,0,您好 ， 我 正在 看 博大 海蓝湾 的 房子,一 万一 差点
5126,大概还有多少余地,余地不大,0,1,大概 还有 多少 余地,余地 不 大
5126,大概还有多少余地,您可以先看看,1,0,大概 还有 多少 余地,您 可以 先 看看
5126,大概还有多少余地,喜欢我帮您去谈,2,0,大概 还有 多少 余地,喜欢 我 帮 您 去 谈
5127,好的，这个房子还有空间吗,目前这个价格就是业主底价了，他着急出售，当时就没多报价格,0,1,好 的 ， 这个 房子 还有 空间 吗,目前 这个 价格 就是 业主 底价 了 ， 他 着急 出售 ， 当时 就 没多报 价格
5127,好的，这个房子还有空间吗,这个小区之前成交的东南向都是1500+，您可以查下我们链家的成交记录,1,0,好 的 ， 这个 房子 还有 空间 吗,这个 小区 之前 成交 的 东南 向 都 是 1500 + ， 您 可以 查下 我们 链家 的 成交 记录
5127,好的，这个房子还有空间吗,您今天有时间吗？您可以来看看这房子，我给您详细讲下,2,0,好 的 ， 这个 房子 还有 空间 吗,您 今天 有 时间 吗 ？ 您 可以 来 看看 这 房子 ， 我 给 您 详细 讲下
5128,这个房子最低多少钱？,没有空间,0,1,这个 房子 最低 多少 钱 ？,没有 空间
5128,这个房子最低多少钱？,业主不着急,1,0,这个 房子 最低 多少 钱 ？,业主 不 着急
5128,这个房子最低多少钱？,大华考虑吗,2,0,这个 房子 最低 多少 钱 ？,大华 考虑 吗
5129,您好，我想咨询双山里小区,全新精装的,0,0,您好 ， 我 想 咨询 双 山里 小区,全新 精装 的
5129,您好，我想咨询双山里小区,可以正常按揭，可过户,1,0,您好 ， 我 想 咨询 双 山里 小区,可以 正常 按揭 ， 可 过户
5129,您好，我想咨询双山里小区,如果咱们有意向可以留个联系方式，有时间带你去实地看看房子,2,0,您好 ， 我 想 咨询 双 山里 小区,如果 咱们 有 意向 可以 留个 联系方式 ， 有 时间 带你去 实地 看看 房子
5129,您好，我想咨询双山里小区,可以，你留个联系，或者加个微信算好以后我发给你,3,0,您好 ， 我 想 咨询 双 山里 小区,可以 ， 你 留个 联系 ， 或者 加个 微信算 好 以后 我 发给你
5129,您好，我想咨询双山里小区,可以,4,0,您好 ， 我 想 咨询 双 山里 小区,可以
5130,价格有多大空间？,空间挺的,0,1,价格 有 多 大 空间 ？,空间 挺 的
5130,价格有多大空间？,挺大的,1,1,价格 有 多 大 空间 ？,挺大 的
5130,价格有多大空间？,业主诚意出售,2,0,价格 有 多 大 空间 ？,业主 诚意 出售
5131,什么时候能够看房呢？,您好,0,0,什么 时候 能够 看房 呢 ？,您好
5131,什么时候能够看房呢？,您好，您发的房子还在的，贝壳所有房源均为真实在售房源，想看看吗？我可以帮您约业主时间。,1,0,什么 时候 能够 看房 呢 ？,您好 ， 您 发 的 房子 还 在 的 ， 贝壳 所有 房源 均 为 真实 在 售房 源 ， 想 看看 吗 ？ 我 可以 帮 您 约 业主 时间 。
